1618395300000,63867.22000000,64092.64000000,63720.15000000,63812.53000000,1067.56681900,1618396199999,68213512.45956745,29433,478.79203900,30588338.35936829,0
1618396200000,63812.54000000,64151.97000000,63773.76000000,64071.41000000,814.61465000,1618397099999,52084511.96409437,23147,478.27289500,30577028.32646821,0
1618397100000,64071.40000000,64151.48000000,63950.00000000,64099.99000000,668.16562500,1618397999999,42795324.38632032,22352,311.87654800,19976396.22640418,0
1618398000000,64100.00000000,64460.00000000,64084.64000000,64449.99000000,823.45689200,1618398899999,52975302.47125092,24574,403.87469600,25982312.97094024,0
1618398900000,64449.99000000,64498.62000000,64200.00000000,64294.48000000,789.36150200,1618399799999,50788407.71934298,20150,358.11814500,23041988.98146752,0
1618399800000,64294.49000000,64787.98000000,64211.16000000,64590.01000000,1139.09727400,1618400699999,73495444.68151149,29042,638.13229500,41174164.53336665,0
1618400700000,64590.00000000,64655.99000000,64456.41000000,64511.21000000,845.78059400,1618401599999,54590993.97356398,22463,433.27683800,27965975.71644123,0
1618401600000,64509.48000000,64640.58000000,64127.40000000,64178.58000000,1019.90867000,1618402499999,65633952.97646468,25252,434.42639700,27961520.56116378,0
1618402500000,64178.58000000,64368.94000000,63944.36000000,64187.36000000,1219.85270300,1618403399999,78244215.32073535,27546,613.09694600,39328227.20750741,0
1618403400000,64187.98000000,64288.86000000,64062.57000000,64267.32000000,693.37429700,1618404299999,44519844.28859085,19548,328.55423900,21095635.58292514,0
1618404300000,64267.33000000,64287.47000000,63631.58000000,63871.42000000,919.18763400,1618405199999,58798682.86119300,26417,449.11652200,28732051.65712593,0
1618405200000,63871.41000000,64466.66000000,63785.02000000,64181.08000000,1029.85078400,1618406099999,66130221.44497861,25673,556.47591000,35726067.23795043,0
1618406100000,64181.08000000,64390.75000000,63990.76000000,64044.21000000,652.74845100,1618406999999,41897585.97555501,20625,315.78672100,20269601.76000255,0
1618407000000,64044.21000000,64240.50000000,63597.23000000,63846.63000000,1135.01730900,1618407899999,72578964.52723889,29104,495.25489500,31673489.06934740,0
1618407900000,63849.99000000,64038.12000000,63621.51000000,63772.67000000,766.51180100,1618408799999,48911168.52279562,22774,369.32968000,23567882.56949569,0
1618408800000,63777.69000000,63782.09000000,62550.00000000,62690.27000000,1936.47739700,1618409699999,122567156.00335346,57469,789.18108200,49981307.56366126,0
1618409700000,62690.27000000,63300.00000000,62690.27000000,62936.20000000,1972.05729500,1618410599999,124258981.36166021,58708,980.73159000,61802815.94073719,0
1618410600000,62935.30000000,63528.58000000,62817.00000000,63074.64000000,1249.30345400,1618411499999,79004457.70568721,44716,631.10071500,39916946.65886815,0
1618411500000,63076.65000000,63337.20000000,62905.76000000,62996.12000000,816.30354900,1618412399999,51530069.46288694,33596,385.72142600,24351339.38334007,0
1618412400000,62997.90000000,63329.56000000,62800.89000000,63164.84000000,919.23082100,1618413299999,58018322.77215103,32956,484.85783200,30607331.03075688,0
1618413300000,63164.85000000,63383.00000000,62728.68000000,62750.01000000,970.45614000,1618414199999,61255285.10834411,32228,446.27552600,28176863.73059839,0
1618414200000,62750.01000000,62983.00000000,62345.67000000,62968.44000000,1503.07389800,1618415099999,94253396.92745419,43347,688.13402400,43156308.47265337,0
1618415100000,62968.45000000,63121.23000000,62715.61000000,63045.02000000,985.62391300,1618415999999,61993802.57716655,30749,411.61171600,25891470.32647022,0
1618416000000,63045.03000000,63200.00000000,62800.00000000,63172.03000000,954.50589100,1618416899999,60136360.96210480,30198,423.12246500,26658596.70258965,0
1618416900000,63171.10000000,63421.99000000,63115.85000000,63221.26000000,1021.28829400,1618417799999,64634633.69783738,32480,511.76585600,32389255.07449493,0
1618417800000,63221.27000000,63478.00000000,63212.03000000,63366.37000000,916.27787500,1618418699999,58055549.84200318,30023,389.64714200,24690923.23712502,0
1618418700000,63366.37000000,63680.00000000,63271.27000000,63484.79000000,864.40357000,1618419599999,54894327.74318638,28533,420.21676600,26688259.81982147,0
